,TIMESTAMP_START,TIMESTAMP_END,TA_F,VPD_F,SW_IN_F,LW_IN_F,SW_OUT,LW_OUT,WS_F,PA_F,LE_F_MDS,H_F_MDS,G_F_MDS,LE_CORR
44537,202107162030,202107162100,25.8,15.393,0.0,383.1,0.718333,451.8,1.402,96.28,-13.5103,-14.4833,-6.2795,-9999
44538,202107162100,202107162130,24.693,13.277,0.0,376.394,0.924667,440.5,1.24,96.329,-7.48845,-13.098,-9.1735,-9999
44539,202107162130,202107162200,23.857,12.041,0.0,376.394,0.878667,442.633,0.915,96.38,-4.91601,-9.52679,-11.314,-9999
44540,202107162200,202107162230,23.153,11.015,0.0,371.572,1.372,430.833,0.719,96.414,-3.60157,-17.5958,-13.1302,-9999
44541,202107162230,202107162300,22.797,10.531,0.0,371.572,1.565,424.9,0.57,96.419,-0.39417,-9.24468,-14.5268,-9999
44542,202107162300,202107162330,22.467,10.12,0.0,366.313,1.81667,422.867,0.351,96.426,0.34542,-13.91,-15.606,-9999
44543,202107162330,202107170000,22.43,10.122,0.0,366.313,2.11333,419.567,0.464,96.428,-2.7856,-0.651352,-16.392,-9999
44544,202107170000,202107170030,22.32,10.01,0.0,361.796,1.71167,417.567,0.398,96.424,-3.18978,-1.58718,-16.9705,-9999
44545,202107170030,202107170100,21.777,9.236,0.0,361.796,1.727,415.533,0.302,96.421,-0.0581,-5.06402,-17.4947,-9999
44546,202107170100,202107170130,21.693,9.042,0.0,358.672,1.93033,413.833,0.375,96.427,-2.81195,-0.477832,-17.8845,-9999
44547,202107170130,202107170200,21.107,8.233,0.0,358.672,1.614,413.033,0.473,96.428,0.0386,-3.493,-18.1942,-9999
44548,202107170200,202107170230,20.463,7.325,0.0,356.358,1.28767,408.967,0.468,96.417,0.56627,-2.02157,-18.5113,-9999
44549,202107170230,202107170300,19.963,6.595,0.0,356.358,1.52767,407.5,0.244,96.418,-4.72811,-6.69919,-18.8665,-9999
44550,202107170300,202107170330,19.423,5.944,0.0,354.222,1.781,406.733,0.047,96.416,-4.72246,-4.30883,-19.2203,-9999
44551,202107170330,202107170400,19.613,6.343,0.0,354.222,2.18633,402.333,0.229,96.403,8.10565,-3.46119,-19.5518,-9999
44552,202107170400,202107170430,19.067,6.248,0.0,352.226,1.426,399.5,0.061,96.396,-72.7498,-29.3149,-19.8698,-9999
44553,202107170430,202107170500,18.873,6.231,0.0,352.226,1.56367,398.067,0.195,96.38,-4.51295,-15.4724,-20.254,-9999
44554,202107170500,202107170530,18.157,5.394,0.0,350.444,1.69267,395.533,0.303,96.373,-9.02742,-13.6137,-20.5952,-9999
44555,202107170530,202107170600,17.77,5.205,0.0,350.444,2.055,393.867,0.044,96.392,-15.9669,-15.878,-20.9027,-9999
44556,202107170600,202107170630,17.117,4.904,29.183,348.999,4.697,394.033,0.27,96.425,1.19459,-10.2364,-20.8792,-9999
44557,202107170630,202107170700,18.073,5.623,103.457,348.999,9.75333,401.667,0.564,96.45,7.76786,-11.3056,-19.6707,-9999
44558,202107170700,202107170730,18.667,6.081,200.2,348.494,17.11,411.767,0.571,96.456,16.8489,10.392,-17.2432,-9999
44559,202107170730,202107170800,20.7,8.61,298.633,348.494,27.2667,425.367,0.524,96.461,47.3074,24.2057,-14.0538,-9999
44560,202107170800,202107170830,22.06,11.128,401.267,354.403,40.79,442.6,0.893,96.472,51.3614,83.4227,-9.07283,-9999
44561,202107170830,202107170900,23.33,13.586,503.9,354.403,56.39,460.333,1.091,96.481,63.3816,133.726,3.81067,-9999
44562,202107170900,202107170930,24.317,15.707,599.5,361.121,72.42,489.333,1.439,96.478,48.0789,209.02,9.82483,-9999
44563,202107170930,202107171000,25.59,18.519,685.267,361.121,85.3,502.933,1.093,96.466,43.4433,164.028,19.2585,-9999
44564,202107171000,202107171030,26.727,21.122,759.767,369.385,95.8,522.533,1.023,96.435,33.2615,215.71,32.6873,-9999
44565,202107171030,202107171100,28.217,24.418,824.0,369.385,105.9,551.333,0.808,96.414,93.2578,310.99,42.6302,-9999
44566,202107171100,202107171130,28.757,26.262,877.667,377.138,114.933,562.667,1.591,96.388,58.6354,274.346,50.3155,-9999
44567,202107171130,202107171200,29.74,29.188,918.333,377.138,122.433,574.033,1.644,96.365,69.1799,452.58,56.1155,-9999
44568,202107171200,202107171230,30.897,32.135,943.0,384.734,126.767,591.567,1.546,96.34,74.8417,420.761,60.4683,-9999
44569,202107171230,202107171300,31.523,33.524,955.667,384.734,129.867,597.667,1.533,96.304,62.1091,410.972,63.4505,-9999
44570,202107171300,202107171330,32.313,35.159,954.333,391.423,130.767,614.1,2.09,96.263,47.763,425.912,65.485,-9999
44571,202107171330,202107171400,32.797,36.991,940.0,391.423,130.5,612.167,2.258,96.227,54.8671,388.916,66.231,-9999
44572,202107171400,202107171430,33.48,39.044,907.667,397.274,127.4,614.367,1.744,96.186,14.5256,422.112,66.295,-9999
44573,202107171430,202107171500,33.973,40.222,862.667,397.274,122.3,612.433,2.078,96.144,33.9173,495.643,64.8693,-9999
44574,202107171500,202107171530,34.34,41.572,806.333,401.853,114.933,608.067,2.329,96.113,39.7354,345.535,55.9098,-9999
44575,202107171530,202107171600,35.04,43.522,739.3,401.853,106.7,604.333,1.635,96.09,48.9448,424.1,30.6373,-9999
44576,202107171600,202107171630,35.157,42.95,663.433,405.531,96.2,596.067,1.986,96.053,40.0251,433.785,21.7023,-9999
44577,202107171630,202107171700,34.433,38.759,578.433,405.531,84.7667,579.7,2.617,96.031,9.31681,383.258,27.0877,-9999
44578,202107171700,202107171730,34.02,37.009,488.633,408.957,71.13,565.233,2.165,96.018,30.2322,269.116,31.8695,-9999
44579,202107171730,202107171800,33.407,35.58,395.567,408.957,58.0233,548.867,2.247,96.004,9.12094,212.649,29.4598,-9999
44580,202107171800,202107171830,32.7,34.401,296.1,405.646,42.7167,530.3,2.154,96.002,-9.33018,171.358,23.3693,-9999
44581,202107171830,202107171900,31.823,32.806,202.7,405.646,26.7767,509.333,2.098,96.003,17.7525,113.664,14.001,-9999
44582,202107171900,202107171930,30.857,30.67,120.133,407.136,15.9367,490.4,1.552,96.018,14.1005,69.603,6.53967,-9999
44583,202107171930,202107172000,29.65,27.636,51.33,407.136,10.9933,475.733,1.236,96.033,8.66065,11.4772,0.896833,-9999
44584,202107172000,202107172030,27.587,22.733,10.386,384.587,3.66367,460.6,1.634,96.065,8.85815,-22.8418,-3.55667,-9999
44585,202107172030,202107172100,26.08,19.606,0.0,384.587,0.751667,452.067,2.011,96.109,-8.06442,-18.479,-7.58067,-9999
44586,202107172100,202107172130,25.06,17.545,0.0,377.243,0.791333,442.1,1.644,96.161,-6.66698,-25.5978,-10.5397,-9999
44587,202107172130,202107172200,24.177,16.154,0.0,377.243,0.893333,436.767,0.904,96.216,-4.36961,-34.3597,-12.6293,-9999
44588,202107172200,202107172230,23.55,15.31,0.0,370.754,1.54067,428.1,0.377,96.241,0.344971,-3.95033,-14.472,-9999
44589,202107172230,202107172300,23.0,14.444,0.0,370.754,1.658,426.567,0.242,96.246,-2.91059,-11.8861,-15.8043,-9999
44590,202107172300,202107172330,22.527,13.646,0.0,364.093,2.09167,421.567,0.291,96.252,-2.12094,-3.35992,-16.803,-9999
44591,202107172330,202107180000,22.43,13.372,0.0,364.093,2.008,418.633,0.378,96.266,-2.49799,-6.59283,-17.583,-9999
44592,202107180000,202107180030,21.817,12.408,0.0,359.772,1.95867,415.7,0.072,96.263,-8.03396,-14.0611,-18.2712,-9999
44593,202107180030,202107180100,21.647,12.146,0.0,359.772,2.096,413.5,0.264,96.26,0.0574,-3.28724,-18.8517,-9999
44594,202107180100,202107180130,21.187,11.398,0.0,356.978,1.29933,410.9,0.638,96.255,-1.81246,-2.58146,-19.2923,-9999
44595,202107180130,202107180200,20.747,10.582,0.0,356.978,1.80567,409.033,0.511,96.25,-0.807901,-5.43783,-19.6593,-9999
44596,202107180200,202107180230,20.633,10.338,0.0,354.772,1.624,406.8,0.349,96.221,-1.67599,-7.11152,-19.9538,-9999
44597,202107180230,202107180300,18.877,7.925,0.0,354.772,1.03133,402.533,0.97,96.211,-14.806,-67.9943,-20.3387,-9999
44598,202107180300,202107180330,18.543,7.451,0.0,353.403,0.902667,399.8,0.69,96.194,-29.1322,-36.0445,-20.6835,-9999
44599,202107180330,202107180400,18.84,7.48,0.0,353.403,1.20933,398.867,0.224,96.179,-12.6752,-24.4667,-20.9488,-9999
44600,202107180400,202107180430,18.657,6.72,0.0,350.85,1.78567,397.133,0.242,96.177,-10.3112,-47.0316,-21.1417,-9999
44601,202107180430,202107180500,17.49,5.808,0.0,350.85,1.47933,394.0,0.059,96.182,-6.9735,-25.2752,-21.3202,-9999
44602,202107180500,202107180530,17.827,5.894,0.0,349.439,2.35133,394.367,0.758,96.179,24.0275,-15.6281,-21.5358,-9999
44603,202107180530,202107180600,17.26,5.763,0.0,349.439,1.409,392.4,0.543,96.189,-8.30225,-8.11266,-21.4957,-9999
44604,202107180600,202107180630,17.153,5.479,25.953,347.652,3.935,394.567,1.053,96.197,3.887,-7.02065,-21.3505,-9999
44605,202107180630,202107180700,17.473,5.875,104.457,347.652,9.19367,401.433,1.104,96.213,8.9695,-2.71833,-20.1198,-9999
44606,202107180700,202107180730,18.733,7.5,202.267,346.838,17.0433,415.9,0.983,96.224,10.2599,27.9853,-17.7622,-9999
44607,202107180730,202107180800,20.177,9.192,304.467,346.838,27.2967,425.833,0.979,96.237,-21.1951,54.2562,-14.9472,-9999
44608,202107180800,202107180830,21.613,9.597,409.3,352.725,40.8933,441.1,0.524,96.231,24.8363,117.519,-10.0003,-9999
44609,202107180830,202107180900,23.03,11.388,511.067,352.725,57.09,460.3,1.083,96.224,51.6441,155.662,4.208,-9999
44610,202107180900,202107180930,23.963,14.367,599.3,362.463,71.7967,480.2,1.339,96.207,65.2979,221.303,9.8095,-9999
44611,202107180930,202107181000,24.917,16.125,684.467,362.463,86.0,496.967,1.183,96.184,-0.726469,304.053,17.2062,-9999
44612,202107181000,202107181030,26.613,19.884,761.8,373.569,97.4333,521.067,0.721,96.152,-9.36818,290.071,32.1398,-9999
44613,202107181030,202107181100,27.33,21.533,825.0,373.569,108.467,538.733,2.021,96.134,66.2093,404.673,42.5263,-9999
44614,202107181100,202107181130,28.723,24.852,876.333,385.408,117.367,558.433,1.781,96.116,96.0606,371.426,50.3293,-9999
44615,202107181130,202107181200,29.927,27.945,913.333,385.408,121.633,572.867,0.898,96.076,74.5507,394.716,56.6007,-9999
44616,202107181200,202107181230,30.683,29.902,940.667,394.086,127.733,587.267,1.394,96.039,31.0907,440.764,61.0557,-9999
44617,202107181230,202107181300,31.507,32.69,956.667,394.086,130.8,600.1,1.746,95.999,36.2274,426.043,64.1867,-9999
44618,202107181300,202107181330,32.763,36.084,951.333,404.113,132.1,609.367,1.201,95.944,43.7641,428.99,66.5105,-9999
44619,202107181330,202107181400,34.05,39.897,931.333,404.113,128.767,619.3,1.441,95.892,38.2861,468.31,67.4507,-9999
44620,202107181400,202107181430,34.29,40.95,899.0,415.127,124.9,617.567,0.866,95.843,43.9914,320.852,67.6848,-9999
44621,202107181430,202107181500,35.2,43.661,859.667,415.127,122.233,623.9,0.44,95.811,38.1196,262.626,66.7407,-9999
44622,202107181500,202107181530,36.21,47.637,811.667,417.899,116.1,622.3,0.714,95.758,71.4629,281.573,58.7393,-9999
44623,202107181530,202107181600,36.87,50.789,737.1,417.899,106.667,617.467,1.278,95.713,48.7993,363.083,33.0767,-9999
44624,202107181600,202107181630,37.177,52.183,539.033,418.492,76.5767,598.4,0.528,95.614,43.9758,226.478,22.7182,-9999
44625,202107181630,202107181700,36.997,52.777,299.467,418.492,41.4633,562.367,0.914,95.582,49.4572,105.875,21.9905,-9999
44626,202107181700,202107181730,36.577,49.377,311.033,425.086,44.3,556.067,1.124,95.593,32.4477,97.8205,20.8212,-9999
44627,202107181730,202107181800,36.673,49.355,299.3,425.086,43.06,554.367,0.989,95.579,32.4477,151.01,22.3342,-9999
44628,202107181800,202107181830,35.65,44.042,266.333,420.08,38.08,542.633,1.87,95.572,-214.644,210.645,21.1157,-9999
44629,202107181830,202107181900,34.07,35.428,217.433,420.08,29.1267,525.633,1.906,95.613,9.90379,75.1036,15.659,-9999
44630,202107181900,202107181930,31.58,26.096,104.127,404.374,13.22,499.233,2.527,95.659,-12.7131,107.653,10.7265,-9999
44631,202107181930,202107182000,29.933,22.033,54.74,404.374,12.64,482.133,2.65,95.715,-9.92923,28.1516,4.79233,-9999
44632,202107182000,202107182030,28.557,19.116,9.174,402.181,3.74467,467.1,1.555,95.749,-7.68146,-19.1045,-0.0963333,-9999
44633,202107182030,202107182100,27.48,16.946,0.0,402.181,1.104,455.433,0.933,95.78,-13.7883,-30.9168,-4.51517,-9999
44634,202107182100,202107182130,26.553,15.441,0.0,393.524,1.121,448.067,0.842,95.808,4.14221,-12.3018,-8.04783,-9999
44635,202107182130,202107182200,25.837,14.367,0.0,393.524,1.00033,442.967,1.176,95.846,4.2028,-11.4765,-10.3768,-9999
44636,202107182200,202107182230,25.227,13.437,0.0,377.117,1.27433,440.867,0.941,95.89,-3.89292,-20.1946,-11.928,-9999
44637,202107182230,202107182300,25.007,13.117,0.0,377.117,1.55267,436.133,0.877,95.92,-3.53234,-25.8955,-13.1007,-9999
44638,202107182300,202107182330,24.517,12.241,0.0,372.681,1.21533,433.533,0.397,95.936,-5.00196,-5.96235,-14.017,-9999
44639,202107182330,202107190000,23.933,10.996,0.0,372.681,1.11333,429.5,0.884,95.939,-4.91959,-23.1899,-14.7392,-9999
44640,202107190000,202107190030,23.087,9.385,0.0,372.098,0.831,425.133,0.598,95.958,-6.76092,-19.9436,-15.4535,-9999
44641,202107190030,202107190100,22.77,8.405,0.0,372.098,1.66833,423.067,0.81,95.973,-8.02274,-11.5598,-16.1485,-9999
44642,202107190100,202107190130,22.663,8.127,0.0,367.928,1.59267,420.733,0.414,95.965,-0.733795,-6.91099,-16.5073,-9999
44643,202107190130,202107190200,22.327,7.574,0.0,367.928,1.81167,419.667,0.364,95.963,-0.910424,-7.02758,-16.962,-9999
44644,202107190200,202107190230,21.98,7.112,0.0,364.88,1.31067,417.4,0.391,95.964,-0.762762,-6.7848,-17.1942,-9999
44645,202107190230,202107190300,21.48,6.343,0.0,364.88,1.29433,414.5,0.526,95.969,-4.35898,-18.7434,-17.4582,-9999
44646,202107190300,202107190330,20.617,5.242,0.0,363.25,1.23967,411.433,0.307,95.982,-4.96873,-13.0061,-17.7767,-9999
44647,202107190330,202107190400,20.543,4.665,0.0,363.25,1.83133,412.767,0.331,95.998,-4.75278,-7.23136,-18.0962,-9999
44648,202107190400,202107190430,19.943,4.009,0.0,362.85,1.536,407.433,0.194,96.002,3.05426,-14.0009,-18.3713,-9999
44649,202107190430,202107190500,19.597,3.437,0.0,362.85,1.69033,405.8,0.08,96.008,-80.8006,-47.776,-18.703,-9999
44650,202107190500,202107190530,19.107,3.039,0.0,363.154,1.19033,403.933,0.264,96.018,-7.08426,-8.41545,-18.8953,-9999
44651,202107190530,202107190600,18.88,3.083,0.0,363.154,1.97233,402.5,0.105,96.033,7.21014,-13.9118,-19.1443,-9999
44652,202107190600,202107190630,18.413,2.627,25.957,361.921,3.384,402.5,0.447,96.041,8.95562,-7.75153,-19.1287,-9999
44653,202107190630,202107190700,19.093,3.471,102.583,361.921,8.82733,408.3,0.245,96.054,12.9074,-2.71833,-18.0563,-9999
44654,202107190700,202107190730,20.03,5.467,197.667,361.453,16.4467,418.567,0.608,96.07,12.7608,18.5257,-15.861,-9999
44655,202107190730,202107190800,21.497,6.832,298.533,361.453,26.75,432.667,0.407,96.082,14.3005,47.0824,-12.9293,-9999
44656,202107190800,202107190830,23.207,9.587,400.467,364.656,40.33,457.067,0.727,96.074,38.1035,97.556,-7.84633,-9999
44657,202107190830,202107190900,24.31,12.244,502.5,364.656,56.28,467.233,0.99,96.068,105.541,153.216,5.34067,-9999
44658,202107190900,202107190930,25.083,13.68,597.8,371.311,72.3167,486.833,1.811,96.058,34.521,189.872,10.09,-9999
44659,202107190930,202107191000,26.183,15.747,683.267,371.311,86.2667,507.4,1.472,96.048,45.9819,294.422,16.9723,-9999
44660,202107191000,202107191030,27.633,18.169,757.167,378.642,97.7667,525.867,1.228,96.031,25.2889,361.529,32.3928,-9999
44661,202107191030,202107191100,28.207,19.413,818.9,378.642,106.533,541.0,1.44,96.015,31.7036,321.986,42.8892,-9999
44662,202107191100,202107191130,29.137,21.397,869.0,385.81,114.9,558.833,1.137,95.998,68.5751,303.232,50.6725,-9999
44663,202107191130,202107191200,29.997,24.317,909.667,385.81,122.2,571.7,1.367,95.969,28.9515,302.826,56.4475,-9999
44664,202107191200,202107191230,31.11,27.95,938.333,392.148,127.933,588.0,1.943,95.956,47.9275,441.016,60.5682,-9999
44665,202107191230,202107191300,31.99,30.481,948.0,392.148,130.333,600.267,1.91,95.933,48.3388,498.899,63.2723,-9999
44666,202107191300,202107191330,32.33,31.804,942.0,399.523,130.667,604.633,1.916,95.904,46.6388,509.829,64.6975,-9999
44667,202107191330,202107191400,33.18,34.969,931.0,399.523,130.533,613.833,2.02,95.862,44.4106,478.119,65.2703,-9999
44668,202107191400,202107191430,33.667,36.686,899.0,416.684,126.433,612.8,1.793,95.833,17.4831,598.321,65.331,-9999
44669,202107191430,202107191500,33.633,36.338,853.0,416.684,120.967,607.333,2.188,95.806,38.8457,480.818,63.8527,-9999
44670,202107191500,202107191530,34.03,37.019,794.767,408.219,114.133,604.967,2.125,95.793,16.1071,486.485,55.1563,-9999
44671,202107191530,202107191600,34.08,37.628,729.333,408.219,105.3,597.9,2.122,95.754,97.5672,441.635,30.5733,-9999
44672,202107191600,202107191630,33.717,37.186,652.133,407.301,94.7333,586.967,2.367,95.732,22.5279,333.842,19.9028,-9999
44673,202107191630,202107191700,33.533,37.066,567.333,407.301,83.4267,572.767,2.698,95.734,31.9636,317.975,24.4408,-9999
44674,202107191700,202107191730,33.22,36.192,475.1,412.593,70.4733,559.067,2.755,95.73,15.8614,244.92,28.8907,-9999
44675,202107191730,202107191800,32.543,33.584,378.467,412.593,56.17,545.3,2.565,95.733,3.67486,221.631,26.495,-9999
44676,202107191800,202107191830,31.777,31.152,282.467,408.05,41.21,530.8,2.424,95.734,0.838326,158.526,20.9878,-9999
44677,202107191830,202107191900,30.783,28.685,191.133,408.05,25.77,506.667,2.698,95.758,6.64258,114.964,12.6017,-9999
44678,202107191900,202107191930,29.65,25.965,111.633,392.797,15.2233,487.067,2.195,95.796,-4.16683,92.7673,5.40517,-9999
44679,202107191930,202107192000,28.257,22.514,51.36,392.797,11.2,482.033,2.506,95.83,-6.05737,14.7783,0.0696667,-9999
44680,202107192000,202107192030,27.23,20.224,8.209,390.928,2.86133,463.233,1.708,95.877,-6.77047,-8.33421,-4.05767,-9999
44681,202107192030,202107192100,26.04,17.623,0.0,390.928,0.825333,451.2,1.622,95.922,-6.83114,-19.7718,-7.58967,-9999
44682,202107192100,202107192130,25.533,17.353,0.0,386.747,1.19867,446.3,1.577,95.973,17.039,-21.7065,-10.2032,-9999
44683,202107192130,202107192200,25.237,18.293,0.0,386.747,1.18233,441.567,1.534,96.024,-4.75065,-29.5528,-12.0927,-9999
44684,202107192200,202107192230,24.58,17.204,0.0,381.676,0.908,437.433,1.182,96.057,-4.47703,-15.7649,-13.6022,-9999
44685,202107192230,202107192300,24.39,17.998,0.0,381.676,1.396,432.867,0.896,96.094,16.4458,-25.3963,-14.8047,-9999
44686,202107192300,202107192330,24.23,17.441,0.0,381.963,1.238,434.233,1.108,96.105,-8.15763,-28.2529,-15.5725,-9999
44687,202107192330,202107200000,23.86,15.688,0.0,381.963,0.926,432.4,0.618,96.114,-24.5144,-12.9389,-15.0782,-9999
44688,202107200000,202107200030,23.53,14.38,0.0,374.46,0.955667,430.3,0.785,96.11,-12.7873,-24.7314,-15.3225,-9999
44689,202107200030,202107200100,22.877,13.144,0.0,374.46,0.774667,425.1,0.499,96.102,-1.32287,-12.1134,-15.975,-9999
44690,202107200100,202107200130,22.14,11.776,0.0,373.251,1.43267,421.2,0.35,96.087,-3.36319,-13.1572,-16.7468,-9999
44691,202107200130,202107200200,21.533,10.485,0.0,373.251,1.442,421.033,0.384,96.076,-10.6723,-13.2246,-17.0087,-9999
44692,202107200200,202107200230,21.3,9.472,0.0,372.881,1.51867,418.533,0.105,96.078,58.2862,-2.40433,-16.6188,-9999
44693,202107200230,202107200300,21.05,8.609,0.0,372.881,1.6,415.033,0.448,96.063,-1.9469,-13.7976,-16.7327,-9999
44694,202107200300,202107200330,20.767,8.276,0.0,367.159,1.58767,412.333,0.383,96.062,-5.30851,-4.74078,-17.5042,-9999
44695,202107200330,202107200400,20.527,7.94,0.0,367.159,1.62267,410.6,0.27,96.066,7.52709,-2.38696,-18.0615,-9999
44696,202107200400,202107200430,20.33,7.298,0.0,365.237,2.21433,409.733,0.063,96.064,-3.38218,0.478363,-18.4545,-9999
44697,202107200430,202107200500,20.22,6.882,0.0,365.237,1.90367,406.967,0.268,96.068,-6.44858,-8.35675,-18.7547,-9999
44698,202107200500,202107200530,19.227,5.987,0.0,361.479,1.13233,404.733,0.22,96.072,-32.4081,-38.0658,-19.1202,-9999
44699,202107200530,202107200600,19.457,5.593,0.0,361.479,2.43933,403.833,0.356,96.093,7.87726,-14.2532,-19.4382,-9999
44700,202107200600,202107200630,18.747,5.044,19.092,371.948,3.31467,402.2,0.394,96.113,-3.94048,-13.8188,-19.4173,-9999
44701,202107200630,202107200700,19.2,5.809,89.983,371.948,8.67467,410.333,0.427,96.134,7.32609,-2.56869,-18.4525,-9999
44702,202107200700,202107200730,20.083,7.508,183.9,374.958,16.3367,420.233,0.703,96.154,15.3876,34.8563,-16.115,-9999
44703,202107200730,202107200800,21.557,8.567,281.133,374.958,26.0367,435.667,0.626,96.169,-4.11144,73.2793,-12.8117,-9999
44704,202107200800,202107200830,22.67,10.168,389.567,365.714,40.0567,449.133,0.897,96.176,64.6796,88.7659,-7.64783,-9999
44705,202107200830,202107200900,23.503,10.992,490.367,365.714,56.1433,478.267,0.878,96.179,7.51021,152.748,4.77583,-9999
44706,202107200900,202107200930,24.663,13.022,603.867,368.224,73.82,498.967,1.208,96.169,40.5342,263.971,9.4705,-9999
